Date,AAPL,MSFT,TSLA,GOOG,AMZN
2020-06-18,85.37957000732422,132.69900512695312,71.31000518798828,187.7826690673828,66.9306640625
2020-06-19,84.89165496826172,133.75050354003906,71.09945678710938,186.66354370117188,66.72666931152344
2020-06-22,87.11272430419922,135.6909942626953,72.099609375,191.8478546142578,66.28800201416016
2020-06-23,88.97215270996094,138.2205047607422,72.72283935546875,193.1295928955078,66.78533172607422
2020-06-24,87.40161895751953,136.72000122070312,71.11186981201172,189.23655700683594,64.0566635131836
2020-06-25,88.5619125366211,137.72900390625,71.5766830444336,191.6278533935547,65.73200225830078
2020-06-26,85.84077453613281,134.64349365234375,67.53285217285156,187.79222106933594,63.982666015625
2020-06-29,87.8191146850586,134.0189971923828,69.27442932128906,189.81048583984375,67.29000091552734
2020-06-30,88.5522232055664,137.9409942626953,70.20010375976562,194.66000366210938,71.98733520507812
2020-07-01,88.38468933105469,143.93499755859375,71.41329193115234,195.79824829101562,74.64199829101562
2020-07-02,88.38468933105469,144.51499938964844,72.73724365234375,197.29039001464844,80.57733154296875
2020-07-06,90.7490234375,152.8520050048828,74.2767105102539,201.53729248046875,91.43866729736328
2020-07-07,90.46744537353516,150.00599670410156,73.75428009033203,199.19387817382812,92.65733337402344
2020-07-08,92.57443237304688,154.0554962158203,74.29161071777344,203.57467651367188,91.05867004394531
2020-07-09,92.97252655029297,159.13150024414062,75.03599548339844,204.99989318847656,92.9520034790039
2020-07-10,93.13513946533203,160.0,76.56305694580078,204.378173828125,102.97666931152344
2020-07-13,92.70549011230469,155.1999969482422,75.05339050292969,198.065185546875,99.80400085449219
2020-07-14,94.23963928222656,154.1999969482422,75.51225280761719,199.28956604003906,101.12000274658203
2020-07-15,94.88774871826172,150.44349670410156,75.16761016845703,198.9929962158203,103.06732940673828
2020-07-16,93.72016906738281,149.9949951171875,75.38412475585938,195.05215454101562,100.04266357421875
2020-07-17,93.53085327148438,148.09849548339844,75.262451171875,194.05738830566406,100.05599975585938
2020-07-20,95.50187683105469,159.8419952392578,77.75390625,202.39822387695312,109.53333282470703
2020-07-21,94.1838150024414,156.9145050048828,77.39139556884766,199.672119140625,104.55733489990234
2020-07-22,94.44837951660156,154.99549865722656,77.89146423339844,202.54164123535156,106.15533447265625
2020-07-23,90.14945220947266,149.32749938964844,75.26890563964844,193.73219299316406,100.87133026123047
2020-07-24,89.92611694335938,150.44549560546875,75.0797119140625,192.546142578125,94.46666717529297
2020-07-27,92.0573959350586,152.760498046875,75.98998260498047,194.98521423339844,102.63999938964844
2020-07-28,90.54512023925781,150.01649475097656,74.50712585449219,193.2348175048828,98.43267059326172
2020-07-29,92.28072357177734,151.67649841308594,75.5837631225586,195.1860809326172,99.94066619873047
2020-07-30,93.3973159790039,152.593994140625,76.05206298828125,195.0330810546875,99.16600036621094
2020-07-31,103.17497253417969,158.23399353027344,73.64404296875,196.09475708007812,95.38400268554688
2020-08-03,105.77472686767578,155.59449768066406,73.221435546875,207.12339782714844,99.0
2020-08-04,106.48110961914062,156.94149780273438,72.75064849853516,204.01470947265625,99.13333129882812
2020-08-05,106.8670883178711,160.25149536132812,73.1797103881836,203.679931640625,99.00133514404297
2020-08-06,110.59558868408203,161.25,74.4952163696289,206.94163513183594,99.30533599853516
2020-08-07,108.08110046386719,158.3730010986328,74.21662139892578,203.2399444580078,96.84733581542969
2020-08-10,109.65204620361328,157.4080047607422,74.29656982421875,199.19387817382812,94.57133483886719
2020-08-11,106.39100646972656,154.0334930419922,73.51293182373047,194.53561401367188,91.6259994506836
2020-08-12,109.92682647705078,158.11199951171875,74.81900024414062,200.09300231933594,103.65066528320312
2020-08-13,111.87226104736328,158.05099487304688,75.40647888183594,199.62428283691406,108.06666564941406
2020-08-14,111.77257537841797,157.4010009765625,74.87411499023438,199.81561279296875,110.04733276367188
2020-08-17,111.48075866699219,159.12049865722656,75.38312530517578,201.13558959960938,122.3759994506836
2020-08-18,112.40970611572266,165.62449645996094,77.40032196044922,202.29298400878906,125.80599975585938
2020-08-19,112.55075073242188,163.0240020751953,76.85060119628906,201.06570434570312,125.23533630371094
2020-08-20,115.04821014404297,164.86849975585938,78.54996490478516,205.74473571777344,133.45533752441406
2020-08-21,120.9769058227539,164.23599243164062,78.48391723632812,204.24899291992188,136.6653289794922
2020-08-24,122.42383575439453,165.3730010986328,78.87028503417969,204.8914031982422,134.27999877929688
2020-08-25,121.41949462890625,167.32449340820312,79.86447143554688,207.5569610595703,134.8893280029297
2020-08-26,123.07068634033203,172.09249877929688,82.05746459960938,212.0442352294922,143.54466247558594
2020-08-27,121.59945678710938,170.0,81.16108703613281,217.25067138671875,149.25
2020-08-28,121.4024658203125,170.08999633789062,81.66165924072266,219.48471069335938,147.55999755859375
2020-08-31,125.51949310302734,172.54800415039062,81.15364837646484,216.24391174316406,166.10667419433594
2020-09-01,130.519287109375,174.95599365234375,82.47112274169922,217.91226196289062,158.35000610351562
2020-09-02,127.81510925292969,176.57249450683594,85.82667541503906,222.11192321777344,149.1233367919922
2020-09-03,117.5821304321289,168.39999389648438,81.5340347290039,208.35275268554688,135.6666717529297
2020-09-04,117.65995025634766,164.7310028076172,79.01129913330078,205.42832946777344,139.44000244140625
2020-09-08,109.74201965332031,157.49200439453125,76.0987319946289,194.31556701660156,110.06999969482422
2020-09-09,114.11924743652344,163.4304962158203,77.31888580322266,202.59022521972656,122.09333038330078
2020-09-10,110.39373779296875,158.7554931640625,76.08035278320312,196.9139862060547,123.77999877929688
2020-09-11,108.94439697265625,155.81100463867188,75.51921081542969,195.62916564941406,124.23999786376953
2020-09-14,112.21273040771484,155.14849853515625,75.44768524169922,196.95233154296875,139.8733367919922
2020-09-15,112.3878173828125,157.80650329589844,76.54814910888672,200.18359375,149.9199981689453
2020-09-16,109.07083129882812,153.90499877929688,75.52812194824219,196.60714721679688,147.25332641601562
2020-09-17,107.3296890258789,150.43649291992188,74.26826477050781,194.5552520751953,141.14332580566406
2020-09-18,103.92515563964844,147.74549865722656,72.50333404541016,192.1390380859375,147.38333129882812
2020-09-21,107.07677459716797,148.02349853515625,71.07164001464844,194.20046997070312,149.79666137695312
2020-09-22,108.75957489013672,156.44949340820312,72.77497863769531,198.87957763671875,141.41000366210938
2020-09-23,104.19754028320312,149.9929962158203,70.27955627441406,192.33079528808594,126.78666687011719
2020-09-24,105.26751708984375,150.989501953125,70.92911529541016,194.82376098632812,129.26333618164062
2020-09-25,109.21675109863281,154.75650024414062,71.75695037841797,199.26309204101562,135.77999877929688
2020-09-28,111.8236312866211,158.70249938964844,72.72830963134766,200.81637573242188,140.39999389648438
2020-09-29,110.97735595703125,157.24400329589844,72.96717071533203,198.72616577148438,139.69000244140625
2020-09-30,112.65044403076172,157.43649291992188,72.98058319091797,201.66973876953125,143.00332641601562
2020-10-01,113.60370635986328,161.06300354003906,73.99810791015625,203.7120361328125,149.3866729736328
2020-10-02,109.93656158447266,156.25,72.42537689208984,197.7001953125,138.3633270263672
2020-10-05,113.3216323852539,159.9600067138672,73.7959976196289,201.71766662597656,141.89332580566406
2020-10-06,110.07274627685547,154.9980010986328,72.17807006835938,197.4317626953125,137.9933319091797
2020-10-07,111.94037628173828,159.7845001220703,72.51824188232422,201.19032287597656,141.76666259765625
2020-10-08,111.83336639404297,159.52749633789062,73.7915267944336,201.909423828125,141.97332763671875
2020-10-09,113.77879333496094,164.33250427246094,75.24607849121094,206.9241180419922,144.6666717529297
2020-10-12,121.00609588623047,172.14649963378906,77.92424011230469,212.283935546875,147.43333435058594
2020-10-13,117.79612731933594,172.18150329589844,78.04988098144531,213.683837890625,148.88333129882812
2020-10-14,117.88367462158203,168.1855010986328,77.87110137939453,211.76617431640625,153.76666259765625
2020-10-15,117.41678619384766,166.9324951171875,77.42665100097656,210.61561584472656,149.6266632080078
2020-10-16,115.77285766601562,163.635498046875,78.11593627929688,210.61561584472656,146.55667114257812
2020-10-19,112.81578826904297,160.36050415039062,76.208984375,205.3995819091797,143.61000061035156
2020-10-20,114.30406188964844,160.85049438476562,77.26773834228516,205.81187438964844,140.64666748046875
2020-10-21,113.68154907226562,159.2469940185547,79.12403106689453,205.95570373535156,140.8800048828125
2020-10-22,112.59207916259766,158.82000732421875,80.21754455566406,206.04197692871094,141.92999267578125
2020-10-23,111.9014663696289,160.22000122070312,81.4923324584961,207.32681274414062,140.2100067138672
2020-10-26,111.91119384765625,160.3520050048828,78.98200225830078,201.43003845214844,140.0933380126953
2020-10-27,113.41888427734375,164.31649780273438,79.66781616210938,204.46949768066406,141.55999755859375
2020-10-28,108.1662368774414,158.13900756835938,75.31558990478516,194.3347625732422,135.33999633789062
2020-10-29,112.17381286621094,160.55050659179688,77.82939147949219,196.29071044921875,136.94332885742188
2020-10-30,105.89004516601562,151.8074951171875,80.49961853027344,194.13339233398438,129.34666442871094
2020-11-02,105.80252075195312,150.2239990234375,80.74891662597656,193.99913024902344,133.50332641601562
2020-11-03,107.42694854736328,152.42050170898438,81.9496841430664,197.93032836914062,141.3000030517578
2020-11-04,111.81391143798828,162.05799865722656,86.86207580566406,207.48019409179688,140.32666015625
2020-11-05,115.7825927734375,166.10000610351562,87.56924438476562,214.0961151123047,146.02999877929688
2020-11-06,115.65105438232422,165.56849670410156,87.48878479003906,214.50843811035156,143.31666564941406
2020-11-09,113.34175872802734,157.18699645996094,87.55087280273438,209.39788818359375,140.4199981689453
2020-11-10,113.00069427490234,151.75100708007812,86.42804718017578,202.3217315673828,136.7866668701172
2020-11-11,116.43057250976562,156.8695068359375,87.03985595703125,207.6336669921875,139.0433349609375
2020-11-12,116.1577377319336,155.51400756835938,86.8973388671875,206.56935119628906,137.25332641601562
2020-11-13,116.20647430419922,156.4405059814453,88.2470932006836,207.59530639648438,136.1666717529297
2020-11-16,117.2198486328125,156.55299377441406,88.46363067626953,208.28562927246094,136.02999877929688
2020-11-17,116.33313751220703,156.7830047607422,87.90594482421875,205.62969970703125,147.20333862304688
2020-11-18,115.0079574584961,155.2729949951172,86.74537658691406,202.91876220703125,162.2133331298828
2020-11-19,115.60234069824219,155.8509979248047,87.59654998779297,204.20687866210938,166.42333984375
2020-11-20,114.33561706542969,154.97000122070312,86.5174331665039,202.25538635253906,163.20333862304688
2020-11-23,110.93498229980469,154.91949462890625,86.15342712402344,201.98622131347656,173.9499969482422
2020-11-24,112.22117614746094,155.9029998779297,87.84288024902344,205.59124755859375,185.1266632080078
2020-11-25,113.05915069580078,159.2534942626953,87.96951293945312,205.60084533691406,191.3333282470703
2020-11-27,113.60482025146484,159.76699829101562,89.05010986328125,206.90829467773438,195.25332641601562
2020-11-30,116.00183868408203,158.40199279785156,87.43862915039062,205.79315185546875,189.1999969482422
2020-12-01,119.57788848876953,161.00399780273438,89.29393768310547,207.8503875732422,194.9199981689453
2020-12-02,119.92867279052734,160.17649841308594,90.77629089355469,207.0428466796875,189.60667419433594
2020-12-03,119.79224395751953,159.3365020751953,90.71770477294922,205.95655822753906,197.7933349609375
2020-12-04,119.1198959350586,158.12899780273438,90.77828216552734,206.07192993164062,199.67999267578125
2020-12-07,120.58149719238281,157.89999389648438,90.35567474365234,206.00457763671875,213.9199981689453
2020-12-08,121.19536590576172,158.864501953125,90.30948638916016,207.65809631347656,216.6266632080078
2020-12-09,118.66194152832031,155.2100067138672,88.60018920898438,203.61087036132812,201.4933319091797
2020-12-10,120.08455657958984,155.07449340820312,88.16317749023438,202.38040161132812,209.02333068847656
2020-12-11,119.27582550048828,155.8209991455078,88.48297882080078,205.01446533203125,203.3300018310547
2020-12-14,118.66194152832031,157.84849548339844,87.40486907958984,205.9180908203125,213.27667236328125
2020-12-15,124.60575866699219,158.25599670410156,87.78773498535156,205.85079956054688,211.0833282470703
2020-12-16,124.53754425048828,162.04800415039062,87.55087280273438,210.80166625976562,207.58999633789062
2020-12-17,125.4047622680664,161.8040008544922,86.80098724365234,210.936279296875,218.63333129882812
2020-12-18,123.4170150756836,160.08250427246094,85.96224212646484,210.13836669921875,231.6666717529297
2020-12-21,124.94679260253906,160.3090057373047,86.37739562988281,213.98374938964844,216.6199951171875
2020-12-22,128.50335693359375,160.3260040283203,85.58927917480469,215.28152465820312,213.44667053222656
2020-12-23,127.60688018798828,159.2635040283203,86.03026580810547,212.4744415283203,215.32666015625
2020-12-24,128.59100341796875,158.63450622558594,86.35157012939453,214.13755798339844,220.58999633789062
2020-12-28,133.19017028808594,164.197998046875,88.20091247558594,216.26206970214844,221.22999572753906
2020-12-29,131.4167938232422,166.10000610351562,87.33832550048828,215.4833984375,221.99667358398438
2020-12-30,130.29620361328125,164.29249572753906,86.38484191894531,213.10891723632812,231.5933380126953
2020-12-31,129.2926025390625,162.84649658203125,86.99864196777344,213.8202667236328,235.22332763671875
2021-01-04,126.0965805053711,159.3314971923828,85.82467651367188,209.27317810058594,243.2566680908203
2021-01-05,127.65560913085938,160.92550659179688,86.4543685913086,209.47506713867188,245.0366668701172
2021-01-06,123.3585433959961,156.91900634765625,86.17478942871094,204.0435028076172,251.9933319091797
2021-01-07,127.56790924072266,158.10800170898438,88.75511932373047,209.8499298095703,272.0133361816406
2021-01-08,128.66897583007812,159.13499450683594,89.746337890625,211.12852478027344,293.3399963378906
2021-01-11,125.67759704589844,155.7104949951172,87.735595703125,209.0808868408203,270.39666748046875
2021-01-12,125.50220489501953,156.04150390625,86.73396301269531,206.61985778808594,283.14666748046875
2021-01-13,127.53865814208984,158.29449462890625,87.12379455566406,207.975341796875,284.8033447265625
2021-01-14,125.60939025878906,156.37350463867188,86.4176254272461,204.78372192382812,281.6666564941406
2021-01-15,123.88469696044922,155.21249389648438,86.219482421875,204.4280242919922,275.38665771484375
2021-01-19,124.55704498291016,156.03799438476562,88.93439483642578,208.0714874267578,281.51666259765625
2021-01-20,128.6494903564453,163.16900634765625,93.70376586914062,215.6660614013672,283.48333740234375
2021-01-21,133.36557006835938,165.34950256347656,93.9197769165039,216.27166748046875,281.663330078125
2021-01-22,135.50926208496094,164.6114959716797,94.40644073486328,217.21377563476562,282.21331787109375
2021-01-25,139.26068115234375,164.6999969482422,94.32452392578125,220.6553497314453,293.6000061035156
2021-01-26,139.49453735351562,166.30650329589844,95.21044921875,223.34710693359375,294.36334228515625
2021-01-27,138.4226837158203,161.62899780273438,90.91732788085938,223.89503479003906,288.0533447265625
2021-01-28,133.5799560546875,161.88099670410156,92.5223388671875,229.69192504882812,278.4766540527344
2021-01-29,128.58131408691406,160.30999755859375,91.16314697265625,222.991455078125,264.510009765625
2021-02-01,130.70547485351562,167.1439971923828,94.42134857177734,230.3840789794922,279.9366760253906
2021-02-02,131.53372192382812,169.0,95.720458984375,230.24949645996094,290.92999267578125
2021-02-03,130.5106201171875,165.62649536132812,102.80001831054688,233.60459899902344,284.89666748046875
2021-02-04,133.8722686767578,166.5500030517578,102.4176254272461,232.6528778076172,283.3299865722656
2021-02-05,133.45751953125,167.6074981689453,104.18702697753906,232.83547973632812,284.07666015625
2021-02-08,133.60391235351562,166.14700317382812,103.93424987792969,233.09506225585938,287.8066711425781
2021-02-09,132.72561645507812,165.25,103.46744537353516,234.3448028564453,283.1533203125
2021-02-10,132.12060546875,164.32899475097656,104.0569076538086,233.43154907226562,268.2733459472656
2021-02-11,131.86688232421875,163.10650634765625,104.08224487304688,235.03695678710938,270.5533447265625
2021-02-12,132.10110473632812,163.885498046875,104.49044036865234,235.51763916015625,272.0400085449219
2021-02-16,129.97372436523438,163.44749450683594,105.3739013671875,234.27752685546875,265.40667724609375
2021-02-17,127.68047332763672,165.4320068359375,105.69222259521484,235.29884338378906,266.04998779296875
2021-02-18,126.5777359008789,166.4114990234375,105.1405029296875,234.90377807617188,262.4599914550781
2021-02-19,126.73388671875,162.4949951171875,104.34295654296875,232.18658447265625,260.4333190917969
2021-02-22,122.95735168457031,159.03700256347656,102.54227447509766,225.96205139160156,238.1666717529297
2021-02-23,122.82073974609375,159.72500610351562,102.83924102783203,224.76724243164062,232.94667053222656
2021-02-24,122.32303619384766,157.97650146484375,104.04647827148438,226.00059509277344,247.33999633789062
2021-02-25,118.06832122802734,152.85800170898438,100.87767028808594,220.64329528808594,227.4066619873047
2021-02-26,118.33180236816406,154.64649963378906,101.15080261230469,223.90966796875,225.1666717529297
2021-03-01,124.7041244506836,157.3070068359375,103.36812591552734,228.303466796875,239.47666931152344
2021-03-02,122.09861755371094,154.72650146484375,103.08655548095703,225.34539794921875,228.81333923339844
2021-03-03,119.11250305175781,150.25,100.64673614501953,219.26535034179688,217.73333740234375
2021-03-04,117.22909545898438,148.8784942626953,101.75814819335938,218.4656219482422,207.14666748046875
2021-03-05,118.4879379272461,150.0229949951172,104.71044158935547,223.1581268310547,199.31666564941406
2021-03-08,113.55014038085938,147.59750366210938,100.5206069946289,219.10157775878906,187.6666717529297
2021-03-09,118.1659164428711,153.1425018310547,101.93742370605469,225.25863647460938,224.52667236328125
2021-03-10,117.08272552490234,152.8820037841797,102.05313110351562,223.9482421875,222.68666076660156
